algorithm,dataset,repetition,quality,supp+,time
SMHDD_1.0,gordon_og_labeled,7,137.2,1.0,24.836
SMHDD_1.0,gordon_og_labeled,8,136.6,1.0,17.202
SMHDD_1.0,gordon_og_labeled,9,136.6,1.0,17.679
SMHDD_1.0,gordon_og_labeled,10,136.7,1.0,18.045
SMHDD_1.0,gravier_og_labeled,1,76.7,0.7657657657657657,33.75
SMHDD_1.0,gravier_og_labeled,2,74.4,0.7747747747747747,35.269
SMHDD_1.0,gravier_og_labeled,3,75.5,0.7567567567567568,31.389
SMHDD_1.0,gravier_og_labeled,4,76.6,0.8738738738738738,33.855
SMHDD_1.0,gravier_og_labeled,5,74.0,0.7297297297297297,28.642
SMHDD_1.0,gravier_og_labeled,6,71.3,0.8108108108108109,28.274
SMHDD_1.0,gravier_og_labeled,7,76.1,0.7567567567567568,27.072
SMHDD_1.0,gravier_og_labeled,8,77.4,0.7747747747747747,33.632
SMHDD_1.0,gravier_og_labeled,9,75.8,0.7567567567567568,39.926
SMHDD_1.0,gravier_og_labeled,10,76.1,0.7657657657657657,24.471
SMHDD_1.0,khan_og_labeled,1,20.7,1.0,1.931
SMHDD_1.0,khan_og_labeled,2,20.8,1.0,2.334
SMHDD_1.0,khan_og_labeled,3,20.5,1.0,1.604
SMHDD_1.0,khan_og_labeled,4,20.7,1.0,2.136
SMHDD_1.0,khan_og_labeled,5,20.7,1.0,1.967
SMHDD_1.0,khan_og_labeled,6,20.7,1.0,1.93
SMHDD_1.0,khan_og_labeled,7,20.8,1.0,2.095
SMHDD_1.0,khan_og_labeled,8,20.7,1.0,2.097
SMHDD_1.0,khan_og_labeled,9,20.8,1.0,2.106
SMHDD_1.0,khan_og_labeled,10,20.8,1.0,1.875
SMHDD_1.0,nakayama_og_labeled,1,18.2,1.0,122.472
SMHDD_1.0,nakayama_og_labeled,2,18.6,1.0,108.444
SMHDD_1.0,nakayama_og_labeled,3,18.3,1.0,108.197
SMHDD_1.0,nakayama_og_labeled,4,18.2,1.0,106.334
SMHDD_1.0,nakayama_og_labeled,5,18.1,0.9523809523809523,64.575
SMHDD_1.0,nakayama_og_labeled,6,16.6,0.9523809523809523,97.787
SMHDD_1.0,nakayama_og_labeled,7,18.5,1.0,112.487
SMHDD_1.0,nakayama_og_labeled,8,18.4,1.0,120.143
SMHDD_1.0,nakayama_og_labeled,9,18.5,1.0,91.322
SMHDD_1.0,nakayama_og_labeled,10,18.5,1.0,103.822
SMHDD_1.0,pomeroy_og_labeled,1,32.9,0.9743589743589743,27.392
SMHDD_1.0,pomeroy_og_labeled,2,35.3,0.9743589743589743,39.518
SMHDD_1.0,pomeroy_og_labeled,3,30.9,1.0,25.072
SMHDD_1.0,pomeroy_og_labeled,4,31.5,0.9743589743589743,33.986
SMHDD_1.0,pomeroy_og_labeled,5,34.5,1.0,41.539
SMHDD_1.0,pomeroy_og_labeled,6,32.2,0.9743589743589743,28.168
SMHDD_1.0,pomeroy_og_labeled,7,33.4,0.9743589743589743,23.344
SMHDD_1.0,pomeroy_og_labeled,8,32.4,0.9743589743589743,28.615
SMHDD_1.0,pomeroy_og_labeled,9,33.5,1.0,33.249
SMHDD_1.0,pomeroy_og_labeled,10,31.5,0.9743589743589743,31.518
SMHDD_1.0,shipp_og_labeled,1,50.0,0.9827586206896551,11.374
SMHDD_1.0,shipp_og_labeled,2,49.8,0.9827586206896551,17.517
SMHDD_1.0,shipp_og_labeled,3,50.6,0.9827586206896551,18.294
SMHDD_1.0,shipp_og_labeled,4,51.2,1.0,18.43
SMHDD_1.0,shipp_og_labeled,5,49.4,0.9482758620689655,15.3
SMHDD_1.0,shipp_og_labeled,6,49.6,0.9655172413793104,17.663
SMHDD_1.0,shipp_og_labeled,7,51.8,1.0,21.203
SMHDD_1.0,shipp_og_labeled,8,50.8,0.9827586206896551,22.33
SMHDD_1.0,shipp_og_labeled,9,50.7,0.9827586206896551,15.953
SMHDD_1.0,shipp_og_labeled,10,50.5,1.0,14.784
SMHDD_1.0,singh_og_labeled,1,46.2,0.9807692307692307,54.568
SMHDD_1.0,singh_og_labeled,2,46.3,0.9807692307692307,55.305
SMHDD_1.0,singh_og_labeled,3,46.6,0.9807692307692307,46.533
SMHDD_1.0,singh_og_labeled,4,46.7,0.9807692307692307,38.862
SMHDD_1.0,singh_og_labeled,5,46.7,0.9807692307692307,47.922
SMHDD_1.0,singh_og_labeled,6,46.5,0.9807692307692307,50.334
SMHDD_1.0,singh_og_labeled,7,46.4,0.9807692307692307,45.246
SMHDD_1.0,singh_og_labeled,8,46.4,0.9807692307692307,48.445
SMHDD_1.0,singh_og_labeled,9,46.4,0.9807692307692307,51.348
SMHDD_1.0,singh_og_labeled,10,46.6,0.9807692307692307,49.266
SMHDD_1.0,sorlie_og_labeled,1,27.0,1.0,1.866
SMHDD_1.0,sorlie_og_labeled,2,27.7,1.0,1.914
SMHDD_1.0,sorlie_og_labeled,3,27.0,1.0,1.494
SMHDD_1.0,sorlie_og_labeled,4,26.7,1.0,1.407
SMHDD_1.0,sorlie_og_labeled,5,25.9,1.0,1.251
SMHDD_1.0,sorlie_og_labeled,6,26.7,1.0,1.813
SMHDD_1.0,sorlie_og_labeled,7,26.6,1.0,1.891
SMHDD_1.0,sorlie_og_labeled,8,26.4,1.0,1.203
SMHDD_1.0,sorlie_og_labeled,9,26.5,1.0,1.396
SMHDD_1.0,sorlie_og_labeled,10,26.7,1.0,1.399
SMHDD_1.0,subramanian_og_labeled,1,30.2,1.0,16.324
SMHDD_1.0,subramanian_og_labeled,2,30.3,1.0,14.691
SMHDD_1.0,subramanian_og_labeled,3,30.4,1.0,20.751
SMHDD_1.0,subramanian_og_labeled,4,30.2,1.0,15.865
SMHDD_1.0,subramanian_og_labeled,5,30.3,1.0,16.916
SMHDD_1.0,subramanian_og_labeled,6,30.4,1.0,25.007
SMHDD_1.0,subramanian_og_labeled,7,30.3,1.0,15.142
SMHDD_1.0,subramanian_og_labeled,8,30.3,1.0,16.746
SMHDD_1.0,subramanian_og_labeled,9,30.4,1.0,17.899
SMHDD_1.0,subramanian_og_labeled,10,30.4,1.0,13.967
SMHDD_1.0,tian_og_labeled,1,93.5,0.8102189781021898,134.155
SMHDD_1.0,tian_og_labeled,2,84.7,0.708029197080292,116.557
SMHDD_1.0,tian_og_labeled,3,73.3,0.5693430656934306,89.803
SMHDD_1.0,tian_og_labeled,4,94.9,0.8175182481751825,303.832
SMHDD_1.0,tian_og_labeled,5,72.5,0.7883211678832117,90.936
SMHDD_1.0,tian_og_labeled,6,92.8,0.7445255474452555,127.367
SMHDD_1.0,tian_og_labeled,7,85.6,0.927007299270073,165.849
SMHDD_1.0,tian_og_labeled,8,71.8,0.5693430656934306,92.779
SMHDD_1.0,tian_og_labeled,9,82.4,0.8832116788321168,132.789
SMHDD_1.0,tian_og_labeled,10,79.5,0.8613138686131386,80.449
SMHDD_1.0,west_og_labeled,1,20.8,1.0,11.616
SMHDD_1.0,west_og_labeled,2,21.8,1.0,16.587
SMHDD_1.0,west_og_labeled,3,21.3,1.0,10.81
SMHDD_1.0,west_og_labeled,4,21.8,1.0,12.313
SMHDD_1.0,west_og_labeled,5,22.0,1.0,15.738
SMHDD_1.0,west_og_labeled,6,21.7,1.0,14.144
SMHDD_1.0,west_og_labeled,7,19.6,0.88,5.732
SMHDD_1.0,west_og_labeled,8,22.4,1.0,14.143
SMHDD_1.0,west_og_labeled,9,20.9,1.0,10.258
SMHDD_1.0,west_og_labeled,10,22.4,1.0,13.185
SMHDD_1.0,yeoh_og_labeled,1,72.7,1.0,63.802
SMHDD_1.0,yeoh_og_labeled,2,73.0,1.0,67.567
SMHDD_1.0,yeoh_og_labeled,3,72.6,1.0,46.048
SMHDD_1.0,yeoh_og_labeled,4,72.1,1.0,45.258
SMHDD_1.0,yeoh_og_labeled,5,71.8,1.0,43.495
SMHDD_1.0,yeoh_og_labeled,6,73.0,1.0,51.395
SMHDD_1.0,yeoh_og_labeled,7,72.9,1.0,46.861
SMHDD_1.0,yeoh_og_labeled,8,72.7,1.0,52.378
SMHDD_1.0,yeoh_og_labeled,9,73.0,1.0,47.574
SMHDD_1.0,yeoh_og_labeled,10,72.7,1.0,51.574
SMHDD_1.0,sun_og_labeled,1,55.8,0.8395061728395061,290.817
SMHDD_1.0,sun_og_labeled,2,57.5,0.8395061728395061,252.913
SMHDD_1.0,sun_og_labeled,3,50.9,0.6790123456790124,192.162
SMHDD_1.0,sun_og_labeled,4,51.2,0.8518518518518519,206.871
SMHDD_1.0,sun_og_labeled,5,53.2,0.8641975308641975,280.835
SMHDD_1.0,sun_og_labeled,6,51.2,0.8518518518518519,225.225
SMHDD_1.0,sun_og_labeled,7,54.0,0.8765432098765432,289.255
SMHDD_1.0,sun_og_labeled,8,57.2,0.7777777777777778,353.804
SMHDD_1.0,sun_og_labeled,9,57.6,0.7777777777777778,378.026
SMHDD_1.0,sun_og_labeled,10,51.1,0.6790123456790124,192.441
SD,alon-pn-width-8_binary,1,22.6,0.625,1.332
SD,alon-pn-width-8_binary,2,22.6,0.625,1.375
SD,alon-pn-width-8_binary,3,22.6,0.625,1.362
SD,alon-pn-width-8_binary,4,22.6,0.625,1.361
SD,alon-pn-width-8_binary,5,22.6,0.625,1.361
SD,alon-pn-width-8_binary,6,22.6,0.625,1.361
SD,alon-pn-width-8_binary,7,22.6,0.625,1.365
SD,alon-pn-width-8_binary,8,22.6,0.625,1.366
SD,alon-pn-width-8_binary,9,22.6,0.625,1.361
SD,alon-pn-width-8_binary,10,22.6,0.625,1.362
SSDP+,alon-pn-width-8_binary,1,23.5,0.95,1.866
SSDP+,alon-pn-width-8_binary,2,28.0,0.875,3.2
SSDP+,alon-pn-width-8_binary,3,28.3,0.8,3.554
SSDP+,alon-pn-width-8_binary,4,22.6,0.85,1.265
SSDP+,alon-pn-width-8_binary,5,27.2,0.8,3.059
SSDP+,alon-pn-width-8_binary,6,27.7,0.925,2.892
SSDP+,alon-pn-width-8_binary,7,25.1,0.95,2.425
SSDP+,alon-pn-width-8_binary,8,29.0,0.925,3.525
SSDP+,alon-pn-width-8_binary,9,32.6,0.925,4.589
SSDP+,alon-pn-width-8_binary,10,23.4,0.9,1.982
SMHDD,alon-pn-width-8_binary,1,23.5,0.95,0.648
SMHDD,alon-pn-width-8_binary,2,28.0,0.875,1.138
SMHDD,alon-pn-width-8_binary,3,28.3,0.8,1.286
SMHDD,alon-pn-width-8_binary,4,22.6,0.85,0.339
SMHDD,alon-pn-width-8_binary,5,27.2,0.8,1.113
SMHDD,alon-pn-width-8_binary,6,27.7,0.925,0.999
SMHDD,alon-pn-width-8_binary,7,25.1,0.95,0.875
SMHDD,alon-pn-width-8_binary,8,29.0,0.925,1.226
SMHDD,alon-pn-width-8_binary,9,32.6,0.925,1.62
SMHDD,alon-pn-width-8_binary,10,23.4,0.9,0.647
SD,burczynski-pn-width-8_binary,1,19.8,0.8813559322033898,25.362
SD,burczynski-pn-width-8_binary,2,19.8,0.8813559322033898,26.203
SD,burczynski-pn-width-8_binary,3,19.8,0.8813559322033898,26.041
SD,burczynski-pn-width-8_binary,4,19.8,0.8813559322033898,25.892
SD,burczynski-pn-width-8_binary,5,19.8,0.8813559322033898,25.148
SD,burczynski-pn-width-8_binary,6,19.8,0.8813559322033898,25.897
SD,burczynski-pn-width-8_binary,7,19.8,0.8813559322033898,25.863
SD,burczynski-pn-width-8_binary,8,19.8,0.8813559322033898,25.799
SD,burczynski-pn-width-8_binary,9,19.8,0.8813559322033898,25.762
SD,burczynski-pn-width-8_binary,10,19.8,0.8813559322033898,25.816
SSDP+,burczynski-pn-width-8_binary,1,45.2,0.8983050847457628,139.34
SSDP+,burczynski-pn-width-8_binary,2,43.6,0.8813559322033898,109.975
SSDP+,burczynski-pn-width-8_binary,3,43.1,0.7966101694915254,98.373
SSDP+,burczynski-pn-width-8_binary,4,43.4,0.7966101694915254,114.51
SSDP+,burczynski-pn-width-8_binary,5,44.0,0.8813559322033898,113.142
SSDP+,burczynski-pn-width-8_binary,6,42.9,0.7966101694915254,66.136
SSDP+,burczynski-pn-width-8_binary,7,47.0,0.8983050847457628,152.068
SSDP+,burczynski-pn-width-8_binary,8,46.0,0.8813559322033898,105.711
SSDP+,burczynski-pn-width-8_binary,9,46.4,0.9152542372881356,119.821
SSDP+,burczynski-pn-width-8_binary,10,46.0,0.8983050847457628,139.95
SMHDD,burczynski-pn-width-8_binary,1,45.2,0.8983050847457628,41.057
SMHDD,burczynski-pn-width-8_binary,2,43.6,0.8813559322033898,31.418
SMHDD,burczynski-pn-width-8_binary,3,43.1,0.7966101694915254,27.24
SMHDD,burczynski-pn-width-8_binary,4,43.4,0.7966101694915254,32.654
SMHDD,burczynski-pn-width-8_binary,5,44.0,0.8813559322033898,31.966
SMHDD,burczynski-pn-width-8_binary,6,42.9,0.7966101694915254,17.217
SMHDD,burczynski-pn-width-8_binary,7,47.0,0.8983050847457628,45.423
SMHDD,burczynski-pn-width-8_binary,8,46.0,0.8813559322033898,29.572
SMHDD,burczynski-pn-width-8_binary,9,46.4,0.9152542372881356,37.641
SMHDD,burczynski-pn-width-8_binary,10,46.0,0.8983050847457628,42.183
SD,chiaretti-pn-width-8_binary,1,32.5,0.4594594594594595,17.789
SD,chiaretti-pn-width-8_binary,2,32.5,0.4594594594594595,18.521
SD,chiaretti-pn-width-8_binary,3,32.5,0.4594594594594595,18.23
SD,chiaretti-pn-width-8_binary,4,32.5,0.4594594594594595,18.341
SD,chiaretti-pn-width-8_binary,5,32.5,0.4594594594594595,18.228
SD,chiaretti-pn-width-8_binary,6,32.5,0.4594594594594595,18.075
SD,chiaretti-pn-width-8_binary,7,32.5,0.4594594594594595,17.833
SD,chiaretti-pn-width-8_binary,8,32.5,0.4594594594594595,17.794
SD,chiaretti-pn-width-8_binary,9,32.5,0.4594594594594595,17.836
SD,chiaretti-pn-width-8_binary,10,32.5,0.4594594594594595,17.875
SSDP+,chiaretti-pn-width-8_binary,1,47.0,0.7162162162162162,70.435
SSDP+,chiaretti-pn-width-8_binary,2,47.8,0.7162162162162162,72.11
SSDP+,chiaretti-pn-width-8_binary,3,48.4,0.7162162162162162,58.803
SSDP+,chiaretti-pn-width-8_binary,4,48.6,0.7162162162162162,71.883
SSDP+,chiaretti-pn-width-8_binary,5,47.9,0.7162162162162162,69.057
SSDP+,chiaretti-pn-width-8_binary,6,53.4,0.8783783783783784,101.379
SSDP+,chiaretti-pn-width-8_binary,7,53.2,0.8783783783783784,96.481
SSDP+,chiaretti-pn-width-8_binary,8,54.8,0.8783783783783784,91.76
SSDP+,chiaretti-pn-width-8_binary,9,50.3,0.8918918918918919,94.955
SSDP+,chiaretti-pn-width-8_binary,10,48.8,0.8783783783783784,66.198
SMHDD,chiaretti-pn-width-8_binary,1,47.0,0.7162162162162162,21.552
SMHDD,chiaretti-pn-width-8_binary,2,47.8,0.7162162162162162,22.349
SMHDD,chiaretti-pn-width-8_binary,3,48.4,0.7162162162162162,16.157
SMHDD,chiaretti-pn-width-8_binary,4,48.6,0.7162162162162162,19.216
SMHDD,chiaretti-pn-width-8_binary,5,47.9,0.7162162162162162,18.504
SMHDD,chiaretti-pn-width-8_binary,6,53.4,0.8783783783783784,29.338
SMHDD,chiaretti-pn-width-8_binary,7,53.2,0.8783783783783784,26.054
SMHDD,chiaretti-pn-width-8_binary,8,54.8,0.8783783783783784,23.784
SMHDD,chiaretti-pn-width-8_binary,9,50.3,0.8918918918918919,25.974
SMHDD,chiaretti-pn-width-8_binary,10,48.8,0.8783783783783784,15.634
SD,chin-pn-width-8_binary,1,29.4,0.8533333333333334,33.301
SD,chin-pn-width-8_binary,2,29.4,0.8533333333333334,33.869
SD,chin-pn-width-8_binary,3,29.4,0.8533333333333334,33.718
SD,chin-pn-width-8_binary,4,29.4,0.8533333333333334,34.104
SD,chin-pn-width-8_binary,5,29.4,0.8533333333333334,33.445
SD,chin-pn-width-8_binary,6,29.4,0.8533333333333334,33.394
SD,chin-pn-width-8_binary,7,29.4,0.8533333333333334,33.305
SD,chin-pn-width-8_binary,8,29.4,0.8533333333333334,33.314
SD,chin-pn-width-8_binary,9,29.4,0.8533333333333334,33.32
SD,chin-pn-width-8_binary,10,29.4,0.8533333333333334,33.245
SSDP+,chin-pn-width-8_binary,1,64.5,0.9733333333333334,231.071
SSDP+,chin-pn-width-8_binary,2,61.0,0.96,138.615
SSDP+,chin-pn-width-8_binary,3,61.7,0.96,154.206
SSDP+,chin-pn-width-8_binary,4,65.1,0.9866666666666667,177.578
SSDP+,chin-pn-width-8_binary,5,61.2,0.9733333333333334,132.326
SSDP+,chin-pn-width-8_binary,6,62.2,0.92,118.222
SSDP+,chin-pn-width-8_binary,7,60.7,0.96,140.571
SSDP+,chin-pn-width-8_binary,8,65.1,1.0,222.496
SSDP+,chin-pn-width-8_binary,9,65.4,0.9866666666666667,170.031
SSDP+,chin-pn-width-8_binary,10,64.4,0.96,191.124
SMHDD,chin-pn-width-8_binary,1,64.5,0.9733333333333334,70.57
SMHDD,chin-pn-width-8_binary,2,61.0,0.96,39.41
SMHDD,chin-pn-width-8_binary,3,61.7,0.96,44.546
SMHDD,chin-pn-width-8_binary,4,65.1,0.9866666666666667,50.491
SMHDD,chin-pn-width-8_binary,5,61.2,0.9733333333333334,40.042
SMHDD,chin-pn-width-8_binary,6,62.2,0.92,31.733
SMHDD,chin-pn-width-8_binary,7,60.7,0.96,40.547
SMHDD,chin-pn-width-8_binary,8,65.1,1.0,69.675
SMHDD,chin-pn-width-8_binary,9,65.4,0.9866666666666667,49.394
SMHDD,chin-pn-width-8_binary,10,64.4,0.96,48.352
SD,chowdary-pn-width-8_binary,1,34.2,0.9032258064516129,16.909
SD,chowdary-pn-width-8_binary,2,34.2,0.9032258064516129,17.319
SD,chowdary-pn-width-8_binary,3,34.2,0.9032258064516129,17.441
SD,chowdary-pn-width-8_binary,4,34.2,0.9032258064516129,17.264
SD,chowdary-pn-width-8_binary,5,34.2,0.9032258064516129,17.263
SD,chowdary-pn-width-8_binary,6,34.2,0.9032258064516129,16.994
SD,chowdary-pn-width-8_binary,7,34.2,0.9032258064516129,17.07
SD,chowdary-pn-width-8_binary,8,34.2,0.9032258064516129,17.09
SD,chowdary-pn-width-8_binary,9,34.2,0.9032258064516129,17.012
SD,chowdary-pn-width-8_binary,10,34.2,0.9032258064516129,17.033
SSDP+,chowdary-pn-width-8_binary,1,49.7,0.967741935483871,30.65
SSDP+,chowdary-pn-width-8_binary,2,49.2,0.967741935483871,32.86
SSDP+,chowdary-pn-width-8_binary,3,49.9,0.967741935483871,37.918
SSDP+,chowdary-pn-width-8_binary,4,49.2,0.967741935483871,30.331
SSDP+,chowdary-pn-width-8_binary,5,49.4,0.967741935483871,29.083
SSDP+,chowdary-pn-width-8_binary,6,49.2,0.967741935483871,27.759
SSDP+,chowdary-pn-width-8_binary,7,49.4,0.967741935483871,34.365
SSDP+,chowdary-pn-width-8_binary,8,49.5,0.967741935483871,29.56
SSDP+,chowdary-pn-width-8_binary,9,49.1,0.967741935483871,27.192
SSDP+,chowdary-pn-width-8_binary,10,49.7,0.967741935483871,29.502
SMHDD,chowdary-pn-width-8_binary,1,49.7,0.967741935483871,10.065
SMHDD,chowdary-pn-width-8_binary,2,49.2,0.967741935483871,11.377
SMHDD,chowdary-pn-width-8_binary,3,49.9,0.967741935483871,13.645
SMHDD,chowdary-pn-width-8_binary,4,49.2,0.967741935483871,10.264
SMHDD,chowdary-pn-width-8_binary,5,49.4,0.967741935483871,9.632
SMHDD,chowdary-pn-width-8_binary,6,49.2,0.967741935483871,8.97
SMHDD,chowdary-pn-width-8_binary,7,49.4,0.967741935483871,12.034
SMHDD,chowdary-pn-width-8_binary,8,49.5,0.967741935483871,9.631
SMHDD,chowdary-pn-width-8_binary,9,49.1,0.967741935483871,8.716
SMHDD,chowdary-pn-width-8_binary,10,49.7,0.967741935483871,9.512
SD,christensen-pn-width-8_binary,1,79.8,0.9557522123893806,2.94
SD,christensen-pn-width-8_binary,2,79.8,0.9557522123893806,2.99
SD,christensen-pn-width-8_binary,3,79.8,0.9557522123893806,3.005
SD,christensen-pn-width-8_binary,4,79.8,0.9557522123893806,3.006
SD,christensen-pn-width-8_binary,5,79.8,0.9557522123893806,3.023
SD,christensen-pn-width-8_binary,6,79.8,0.9557522123893806,3.006
SD,christensen-pn-width-8_binary,7,79.8,0.9557522123893806,3.019
SD,christensen-pn-width-8_binary,8,79.8,0.9557522123893806,2.991
SD,christensen-pn-width-8_binary,9,79.8,0.9557522123893806,3.007
SD,christensen-pn-width-8_binary,10,79.8,0.9557522123893806,2.99
SSDP+,christensen-pn-width-8_binary,1,102.5,1.0,2.635
SSDP+,christensen-pn-width-8_binary,2,103.0,1.0,2.863
SSDP+,christensen-pn-width-8_binary,3,103.5,1.0,2.588
SSDP+,christensen-pn-width-8_binary,4,103.1,1.0,2.891
SSDP+,christensen-pn-width-8_binary,5,103.5,1.0,2.601
SSDP+,christensen-pn-width-8_binary,6,103.0,1.0,2.598
SSDP+,christensen-pn-width-8_binary,7,103.4,1.0,2.685
SSDP+,christensen-pn-width-8_binary,8,102.8,1.0,2.868
SSDP+,christensen-pn-width-8_binary,9,102.6,1.0,2.668
SSDP+,christensen-pn-width-8_binary,10,103.7,1.0,2.373
SMHDD,christensen-pn-width-8_binary,1,102.5,1.0,0.495
SMHDD,christensen-pn-width-8_binary,2,103.0,1.0,0.617
SMHDD,christensen-pn-width-8_binary,3,103.5,1.0,0.543
SMHDD,christensen-pn-width-8_binary,4,103.1,1.0,0.654
SMHDD,christensen-pn-width-8_binary,5,103.5,1.0,0.569
SMHDD,christensen-pn-width-8_binary,6,103.0,1.0,0.608
SMHDD,christensen-pn-width-8_binary,7,103.4,1.0,0.59
SMHDD,christensen-pn-width-8_binary,8,102.8,1.0,0.652
SMHDD,christensen-pn-width-8_binary,9,102.6,1.0,0.63
SMHDD,christensen-pn-width-8_binary,10,103.7,1.0,0.493
SD,golub-pn-width-8_binary,1,39.3,1.0,6.36
SD,golub-pn-width-8_binary,2,39.3,1.0,6.448
SD,golub-pn-width-8_binary,3,39.3,1.0,6.393
SD,golub-pn-width-8_binary,4,39.3,1.0,6.435
